:START_ID,:END_ID,:type,article_id,od
海纳百川,人才,在,"7,906",在:海纳百川:人才
福建省,人才,在,"7,167,201,282,298,299,300,308,311,338,406,725,794,838",在:福建省:人才
福建省,台湾,在,"7,297,298",在:福建省:台湾
台湾,人才,在,"7,285,297,298,406,725",在:台湾:人才
省委,人才,在,"7,282,298,299,300,308,684,781,805",在:省委:人才
人才,工信厅,在,7,在:人才:工信厅
工信厅,工信厅，三明、南平和龙岩市政府,在,7,在:工信厅:工信厅，三明、南平和龙岩市政府
氟化工产业,金融机构,在,7,在:氟化工产业:金融机构
金融机构,自主知识产权,在,7,在:金融机构:自主知识产权
氟化工企业,上市,在,7,在:氟化工企业:上市
企业通过股权、债券,融资,在,7,在:企业通过股权、债券:融资
融资,融资方式，拓宽,在,7,在:融资:融资方式，拓宽
融资方式，拓宽,融资,在,7,在:融资方式，拓宽:融资
人行福州中心支行,福建证监局,在,"7,44,280,282,314,315,904,906",在:人行福州中心支行:福建证监局
福建证监局,省发改委,在,"7,44",在:福建证监局:省发改委
工信厅,金融,在,"7,274,497,503,797",在:工信厅:金融
基金,氟化工项目,在,7,在:基金:氟化工项目
金融,福建证监局,在,"7,44,282,307,458",在:金融:福建证监局
执法,污水,在,7,在:执法:污水
污水,固体废物,在,7,在:污水:固体废物
固体废物,危险废物,在,7,在:固体废物:危险废物
省生态环境厅,省生态环境厅，三明、南平和龙岩市政府,在,7,在:省生态环境厅:省生态环境厅，三明、南平和龙岩市政府
产业园区,监督管理工作,在,7,在:产业园区:监督管理工作
监督管理工作,风险,在,7,在:监督管理工作:风险
省应急厅,省应急厅，三明、南平和龙岩市政府,在,7,在:省应急厅:省应急厅，三明、南平和龙岩市政府
福建省,发展和改革委员会,在,"7,26,161,184,196,233,235,237,238,242,249,297,316,317,327,328,329,330,335,355,405,427,463,468,470,480,482,486,510,518,519,523,524,529,533,536,555,556,582,589,599,600,606,609,619,637,647,754,775,811",在:福建省:发展和改革委员会
福建省,福建省生,在,"7,328,335,496,518,519,874",在:福建省:福建省生
审核,福州,在,"8,76",在:审核:福州
福州,福建省,在,"8,76,175,193,197,325,326,471,502,528,819,859,861",在:福州:福建省
福建省,省工信厅,在,"8,530",在:福建省:省工信厅
省工信厅、财政厅,财政部,在,8,在:省工信厅、财政厅:财政部
财政部,最后一公里”，增强我省“专精特新,在,"8,76",在:财政部:最后一公里”，增强我省“专精特新
惠企政策项目管理系统,惠企政策项目管理系统”要求，完善资金拨付程序,在,"8,75,76",在:惠企政策项目管理系统:惠企政策项目管理系统”要求，完善资金拨付程序
省财政厅,专精特新,在,"8,76,898",在:省财政厅:专精特新
附件,福建省,在,"8,9,16,18,22,25,27,31,36,37,41,49,51,56,64,66,71,72,74,75,76,77,145,148,153,161,173,175,181,185,186,189,193,198,209,226,233,235,242,257,262,263,284,325,326,331,333,335,336,340,341,344,356,357,359,360,366,372,420,446,450,454,461,464,477,481,483,484,485,487,489,490,493,495,502,506,511,512,516,517,522,528,535,546,548,558,593,600,612,613,628,630,647,648,650,657,658,659,670,679,686,688,689,699,702,705,716,717,718,721,722,737,740,743,749,750,760,766,769,773,774,787,789,791,792,795,812,816,819,822,823,829,840,844,848,851,855,858,859,861,864,870,882,887,896,898,904,910",在:附件:福建省
法人,中小企业,在,"10,450,903",在:法人:中小企业
专业化,关键零部件,在,10,在:专业化:关键零部件
关键零部件,关键零部件、元器件,在,"10,348,450",在:关键零部件:关键零部件、元器件
自主知识产权,科技成果,在,"10,236",在:自主知识产权:科技成果
平潭综合实验区,附件,在,"10,27,36,196,197,222,288,611,622,723,731,802,811,845",在:平潭综合实验区:附件
平潭综合实验区,审核,在,"10,31,49,58,197,219,222,529,794,802,812,832,845,902",在:平潭综合实验区:审核
厦门,平潭综合实验区,在,"11,96,238,276,513,739,841",在:厦门:平潭综合实验区
金融,泉州,在,"11,23,28,62,115,130",在:金融:泉州
泉州,金融,在,"11,23,28,62,130",在:泉州:金融
融资,实体经济,在,"11,231",在:融资:实体经济
实体经济,小微企业,在,11,在:实体经济:小微企业
省财政厅,工信厅,在,"11,503,771",在:省财政厅:工信厅
工信厅,中央财政,在,11,在:工信厅:中央财政
中央财政,审计,在,"11,244",在:中央财政:审计
审计,审计结果,在,11,在:审计:审计结果
省工信厅、财政厅,融资,在,11,在:省工信厅、财政厅:融资
省工信厅,审计,在,"11,529",在:省工信厅:审计
审计,融资,在,"11,22",在:审计:融资
融资,审计,在,"11,22",在:融资:审计
审核,审计,在,"11,348,503",在:审核:审计
审计,专项资金,在,"11,22",在:审计:专项资金
莆田,中小企业,在,"12,485",在:莆田:中小企业
创业创新,示范基地,在,"12,18,503",在:创业创新:示范基地
中小企业,附件,在,"14,51,59,372,461,487,522,535,548,750,773,823",在:中小企业:附件
福建省,小型微型企业,在,"14,18,75",在:福建省:小型微型企业
创业创新,附件,在,"14,18,51",在:创业创新:附件
福建省,小企业,在,"14,18,27,66,125,130,485,773",在:福建省:小企业
小企业,小型微型企业,在,14,在:小企业:小型微型企业
小企业,审计,在,14,在:小企业:审计
创业创新,审计,在,14,在:创业创新:审计
审计,审计工作,在,"14,22,750",在:审计:审计工作
审计,中小企业,在,"14,22,750",在:审计:中小企业
审计,审计工作，并于12月5日前分别将反映申报单位真实情况,在,14,在:审计:审计工作，并于12月5日前分别将反映申报单位真实情况
审计工作，并于12月5日前分别将反映申报单位真实情况,审计,在,14,在:审计工作，并于12月5日前分别将反映申报单位真实情况:审计
附件,审计,在,"14,22,750",在:附件:审计
审计,福建省,在,"14,750",在:审计:福建省
中小企业,台申报单位,在,14,在:中小企业:台申报单位
科技成果,产业化,在,"15,312,642,863,907",在:科技成果:产业化
税务局,平潭综合实验区,在,"16,25,147,174,382,383,481,674,741,858,859",在:税务局:平潭综合实验区
金融,税务局,在,"16,25,174,382,383,481,494,539,741,845,858,859",在:金融:税务局
福建省,附件,在,"16,22,25,47,153,163,181,192,226,257,258,323,331,336,356,382,455,492,495,648,660,716,717,718,720,721,792,795,840,848,854",在:福建省:附件
福建省,科学技术厅,在,"16,25,82,134,148,154,157,158,159,161,162,163,164,165,167,170,172,173,174,175,176,177,178,182,189,190,192,193,199,201,203,204,205,208,209,210,211,212,215,217,218,219,325,334,336,337,338,339,341,342,346,347,352,356,357,361,369,370,371,372,373,382,383,386,399,405,407,408,409,410,419,429,431,439,442,447,461,462,463,470,481,483,491,495,496,514,522,533,535,548,552,574,575,580,590,596,608,625,633,642,648,654,655,659,660,674,689,690,725,727,729,730,743,745,751,765,775,784,785,793,823,839,844,848,859,861,863,864,867,873,887,888,909,910",在:福建省:科学技术厅
福建省,国家税务总局,在,"16,547",在:福建省:国家税务总局
国家税务总局,福建省,在,"16,25,26,146,147,161,174,185,253,277,356,357,383,386,475,481,495,496,539,547,594,674,741,803,858,859",在:国家税务总局:福建省
厦门,海关,在,"16,25,383,741,783",在:厦门:海关
大精神,供给侧结构性改革,在,17,在:大精神:供给侧结构性改革
供给侧结构性改革,省政府,在,17,在:供给侧结构性改革:省政府
税收负担,融资,在,17,在:税收负担:融资
金融,福建省,在,"18,241,412,585,820",在:金融:福建省
中小企业,法人,在,18,在:中小企业:法人
法人,福建省,在,"18,47,238,795",在:法人:福建省
创业创新,法人,在,18,在:创业创新:法人
小微企业,培训,在,"18,528",在:小微企业:培训
中小企业,福建省,在,"18,29,33,750,789,888,898",在:中小企业:福建省
法人,营业执照,在,"18,47,51,192,741,773,795,812,863",在:法人:营业执照
小微企业,福建省,在,18,在:小微企业:福建省
省财政厅,省经信委,在,18,在:省财政厅:省经信委
省经信委,省财政厅,在,"18,49,66,75,76,86,198,898",在:省经信委:省财政厅
省经信委,省经信委、财政厅,在,"18,44,282,311,314,315,899,901,903",在:省经信委:省经信委、财政厅
省经信委,中小企业,在,"18,29,33,51,75,76,130,145",在:省经信委:中小企业
平潭综合实验区,福建省,在,"18,115,318,618,739,802,898",在:平潭综合实验区:福建省
创业创新,泉州,在,18,在:创业创新:泉州
小型微型企业,示范基地,在,"18,75",在:小型微型企业:示范基地
示范基地,省经信委,在,"18,75",在:示范基地:省经信委
附件,贷款,在,22,在:附件:贷款
贷款,附件,在,"22,23",在:贷款:附件
审计,金融机构,在,22,在:审计:金融机构
存款,贷款,在,22,在:存款:贷款
福建省,小微企业,在,"22,102,105,109,117,138,144,145,375,509",在:福建省:小微企业
中小企业,审计,在,22,在:中小企业:审计
融资,融资行为,在,22,在:融资:融资行为
审计,账户、信贷,在,22,在:审计:账户、信贷
贷款,银行,在,"22,273,458,503,529,540,542,554,560,585,668,820",在:贷款:银行
贷金额不一致的行为，重点查看已进入司法,贷金额不一致的行为，重点查看已进入司法程序的放贷,在,22,在:贷金额不一致的行为，重点查看已进入司法:贷金额不一致的行为，重点查看已进入司法程序的放贷
银行,银行业金,在,22,在:银行:银行业金
银行业金,银行业金融机构,在,22,在:银行业金:银行业金融机构
银行业金融机构,贷款,在,22,在:银行业金融机构:贷款
贷款,贷款，以及名义借款,在,22,在:贷款:贷款，以及名义借款
贷款，以及名义借款,贷款,在,22,在:贷款，以及名义借款:贷款
贷款,贷款余额与资本净额的比例，贷款,在,22,在:贷款:贷款余额与资本净额的比例，贷款
贷款余额与资本净额的比例，贷款,贷款,在,22,在:贷款余额与资本净额的比例，贷款:贷款
贷款,减值准备金,在,22,在:贷款:减值准备金
风险,风险准备金,在,22,在:风险:风险准备金
风险准备金,税收贡献率,在,22,在:风险准备金:税收贡献率
贷款,违规行为,在,22,在:贷款:违规行为
开展以证券,开展以证券交易,在,22,在:开展以证券:开展以证券交易
审计,金融,在,22,在:审计:金融
审计,按照与我委签订的委托协议,在,22,在:审计:按照与我委签订的委托协议
按照与我委签订的委托协议,审计,在,22,在:按照与我委签订的委托协议:审计
审计,贷款,在,"22,478,529",在:审计:贷款
福州,厦门市,在,"23,28,115,239,240,477,482,537,593,832,838,892",在:福州:厦门市
厦门市,金融,在,"23,28,115,817",在:厦门市:金融
金融,福州,在,"23,62,274,783",在:金融:福州
金融,风险,在,"23,28,231,241,307,458,636,806,838,846",在:金融:风险
风险,风险，维护,在,23,在:风险:风险，维护
风险，维护,金融,在,23,在:风险，维护:金融
金融机构,贷款,在,"23,509,536,560,584",在:金融机构:贷款
审批,风险,在,"23,62",在:审批:风险
风险,金融,在,"23,28,314,315,458,806,838,862",在:风险:金融
金融,金融机构新设、变更等工商登记信息，以及无证类金融,在,23,在:金融:金融机构新设、变更等工商登记信息，以及无证类金融
融资,贷款,在,"23,83,270,282,529,536,588,834,838,843,904,906",在:融资:贷款
贷款,福建省,在,"23,509",在:贷款:福建省
平潭综合实验区,高校,在,"24,70,81,173,193,520,788,799",在:平潭综合实验区:高校
创新重点项目扶持资金,厦门市,在,24,在:创新重点项目扶持资金:厦门市
专项资金,专项资金扶持的企业技术创新类项目,在,24,在:专项资金:专项资金扶持的企业技术创新类项目
莆田,福建省,在,25,在:莆田:福建省
人民政府,"人民政府,平潭综合实验区管委会,省直有关部门,各设区市经信委(局)、发改委、财政局、环保局、建设局(建委、公用局、市政园林局)、规划局(委)、交通运输局",在,26,"在:人民政府:人民政府,平潭综合实验区管委会,省直有关部门,各设区市经信委(局)、发改委、财政局、环保局、建设局(建委、公用局、市政园林局)、规划局(委)、交通运输局"
能源,省经信委,在,26,在:能源:省经信委
省经信委,省发改委,在,26,在:省经信委:省发改委
福建省,福建省住,在,"26,94,328,329,463,504,506,695,766,767,768,769,770,875",在:福建省:福建省住
能源,环境质量，建设清新福建，结合我省实际情况,在,26,在:能源:环境质量，建设清新福建，结合我省实际情况
然气基础设施建设，完善天然,清洁能源,在,"26,277",在:然气基础设施建设，完善天然:清洁能源
清洁能源,清洁能源的主体能源,在,26,在:清洁能源:清洁能源的主体能源
天然,能源,在,"26,277",在:天然:能源
能源,消费结构中的比例得到明,在,26,在:能源:消费结构中的比例得到明
