word,label
厅,E-Dep
报,O
送,O
申,O
请,O
相,O
关,O
材,O
料,O
七,O
、,O
海,O
洋,O
高,O
新,O
：,O
“,O
智,B-Eve
慧,I-Eve
海,I-Eve
洋,E-Eve
”,O
领,O
域,O
高,O
端,O
海,O
工,O
装,O
备,O
研,O
发,O
与,O
产,B-Eve
业,I-Eve
化,E-Eve
在,O
安,O
监,O
、,O
环,O
保,O
等,O
领,O
域,O
微,O
观,O
执,B-Eve
法,E-Eve
过,O
程,O
中,O
避,O
免,O
简,O
单,O
化,O
，,O
不,O
搞,O
“,O
一,B-Eve
刀,I-Eve
切,E-Eve
”,O
．,O
福,B-Loc
建,I-Loc
省,E-Loc
石,B-Ent
墨,I-Ent
烯,E-Ent
技,O
术,O
研,O
发,O
和,O
产,O
业,O
发,O
展,O
联,O
席,O
会,O
议,O
将,O
会,O
同,O
有,O
关,O
单,O
位,O
协,O
调,O
解,O
决,O
储,O
备,O
项,O
目,O
实,O
施,O
过,O
程,O
中,O
遇,O
到,O
的,O
重,O
大,O
问,O
题,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
要,O
将,O
培,O
育,O
工,B-Eve
匠,I-Eve
精,I-Eve
神,E-Eve
纳,O
入,O
人,B-Per
才,E-Per
培,O
养,O
方,O
案,O
，,O
健,O
全,O
德,O
技,O
并,O
修,O
、,O
工,O
学,O
结,O
合,O
的,O
育,O
人,O
机,O
制,O
加,O
快,O
发,O
展,O
学,B-Per
生,E-Per
实,B-Eve
习,E-Eve
责,B-Eve
任,I-Eve
保,I-Eve
险,E-Eve
和,O
人,B-Eve
身,I-Eve
意,I-Eve
外,I-Eve
伤,I-Eve
害,I-Eve
保,I-Eve
险,E-Eve
，,O
鼓,O
励,O
保,B-Org
险,I-Org
公,I-Org
司,E-Org
对,O
现,B-Eve
代,I-Eve
学,I-Eve
徒,I-Eve
制,E-Eve
、,O
企,B-Eve
业,I-Eve
新,I-Eve
型,I-Eve
学,I-Eve
徒,I-Eve
制,E-Eve
保,O
险,O
专,O
门,O
确,O
定,O
费,O
率,O
.,O
福,B-Loc
建,I-Loc
省,E-Loc
内,O
（,O
不,O
含,O
厦,B-Loc
门,E-Loc
）,O
注,O
册,O
的,O
企,O
业,O
，,O
具,O
有,O
创,O
新,O
能,O
力,O
和,O
高,O
成,O
长,O
潜,O
力,O
，,O
主,O
要,O
从,O
事,O
高,O
新,O
技,O
术,O
产,O
品,O
研,O
发,O
、,O
制,O
造,O
、,O
服,O
务,O
等,O
业,O
务,O
，,O
拥,O
有,O
知,O
识,O
产,O
权,O
且,O
无,O
产,O
权,O
纠,O
纷,O
各,O
设,O
区,O
市,O
培,B-Eve
训,E-Eve
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
任,O
务,O
数,O
见,O
附,B-Ent
件,E-Ent
，,O
培,B-Eve
训,E-Eve
建,B-Per
档,I-Per
立,I-Per
卡,I-Per
贫,I-Per
困,I-Per
户,E-Per
任,O
务,O
数,O
见,O
附,B-Ent
件,E-Ent
，,O
贫,B-Org
困,I-Org
村,E-Org
创,B-Per
业,I-Per
致,I-Per
富,I-Per
带,I-Per
头,I-Per
人,E-Per
培,O
育,O
对,O
象,O
申,O
报,O
认,O
定,O
表,O
（,O
样,O
表,O
）,O
见,O
附,B-Ent
件,E-Ent
福,B-Loc
建,I-Loc
省,E-Loc
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
福,B-Loc
建,I-Loc
省,E-Loc
科,B-Dep
学,I-Dep
技,I-Dep
术,I-Dep
厅,E-Dep
（,O
三,O
）,O
项,B-Org
目,I-Org
申,I-Org
报,I-Org
单,I-Org
位,E-Org
要,O
依,O
法,O
依,O
规,O
开,O
展,O
外,B-Per
国,I-Per
专,I-Per
家,E-Per
引,O
进,O
工,O
作,O
，,O
严,O
格,O
遵,O
守,O
在,O
知,B-Ent
识,I-Ent
产,I-Ent
权,E-Ent
、,O
同,O
业,O
禁,O
止,O
、,O
聘,O
用,O
及,O
薪,O
酬,O
等,O
方,O
面,O
的,O
法,O
律,O
规,O
定,O
，,O
按,O
照,O
国,O
际,O
惯,O
例,O
与,O
通,O
行,O
做,O
法,O
，,O
推,O
进,O
互,O
利,O
共,O
赢,O
合,O
作,O
鼓,O
励,O
民,B-Eve
间,I-Eve
资,I-Eve
本,E-Eve
大,O
力,O
发,O
展,O
养,O
老,O
、,O
医,O
疗,O
、,O
教,O
育,O
、,O
文,O
体,O
等,O
事,O
业,O
，,O
参,O
与,O
盘,O
活,O
政,O
府,O
性,O
存,B-Eve
量,I-Eve
资,I-Eve
产,E-Eve
，,O
激,O
发,O
民,O
间,O
有,O
效,O
投,O
资,O
活,O
力,O
鼓,O
励,O
各,O
类,O
企,O
业,O
设,O
立,O
扶,O
贫,O
加,O
工,O
点,O
、,O
扶,O
贫,O
车,O
间,O
、,O
扶,O
贫,O
基,O
地,O
，,O
对,O
吸,O
纳,O
建,O
档,O
立,O
卡,O
贫,O
困,O
家,O
庭,O
劳,O
动,O
力,O
（,O
以,O
下,O
简,O
称,O
“,O
建,B-Eve
档,I-Eve
立,I-Eve
卡,I-Eve
劳,I-Eve
动,I-Eve
力,E-Eve
”,O
）,O
就,B-Eve
业,E-Eve
实,O
现,O
脱,O
贫,O
的,O
，,O
可,O
按,O
吸,O
纳,O
人,O
数,O
由,O
各,O
地,O
就,B-Eve
业,E-Eve
补,O
助,O
资,O
金,O
中,O
给,O
予,O
一,O
定,O
奖,O
补,O
.,O
企,B-Per
业,I-Per
法,I-Per
人,E-Per
营,B-Ent
业,I-Ent
执,I-Ent
照,E-Ent
复,O
印,O
件,O
要,O
用,O
好,O
用,O
足,O
中,B-Dep
央,I-Dep
财,I-Dep
政,E-Dep
工,B-Org
业,I-Org
企,I-Org
业,E-Org
结,O
构,O
调,O
整,O
专,O
项,O
奖,O
补,O
政,O
策,O
，,O
统,O
筹,O
工,B-Org
业,I-Org
企,I-Org
业,E-Org
结,O
构,O
调,O
整,O
专,O
项,O
奖,O
补,O
资,O
金,O
，,O
用,O
于,O
（,O
闽,O
商,O
务,O
服,O
务,O
业,O
〔,O
〕,O
号,O
）,O
规,O
定,O
，,O
联,O
合,O
开,O
展,O
-,O
年,O
度,O
“,O
福,B-Eve
建,I-Eve
省,I-Eve
文,I-Eve
化,I-Eve
出,I-Eve
口,I-Eve
重,I-Eve
点,I-Eve
培,I-Eve
育,I-Eve
企,I-Eve
业,E-Eve
”,O
的,O
认,O
定,O
工,O
作,O
福,B-Loc
建,I-Loc
省,E-Loc
就,B-Eve
业,E-Eve
红,O
娘,O
登,O
记,O
表,O
各,O
设,O
区,O
市,O
经,O
信,O
部,O
门,O
、,O
财,B-Dep
政,I-Dep
部,E-Dep
门,O
要,O
加,O
强,O
对,O
本,O
辖,O
区,O
内,O
“,O
专,B-Eve
精,I-Eve
特,I-Eve
新,I-Eve
”,I-Eve
中,I-Eve
小,I-Eve
企,I-Eve
业,I-Eve
的,I-Eve
跟,I-Eve
踪,I-Eve
管,I-Eve
理,I-Eve
，,I-Eve
在,I-Eve
“,I-Eve
专,I-Eve
精,I-Eve
特,I-Eve
新,E-Eve
”,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
发,O
生,O
更,O
名,O
、,O
重,O
组,O
、,O
重,O
大,O
违,O
法,O
违,O
规,O
事,O
件,O
后,O
，,O
应,O
按,O
规,O
定,O
及,O
时,O
做,O
好,O
报,O
告,O
工,O
作,O
推,O
动,O
共,O
享,O
经,O
济,O
发,O
展,O
，,O
对,O
推,O
进,O
供,B-Eve
给,I-Eve
侧,I-Eve
结,I-Eve
构,I-Eve
性,I-Eve
改,I-Eve
革,E-Eve
，,O
落,O
实,O
创,O
新,O
驱,O
动,O
发,O
展,O
战,O
略,O
，,O
进,O
一,O
步,O
促,O
进,O
大,B-Eve
众,I-Eve
创,I-Eve
业,I-Eve
万,I-Eve
众,I-Eve
创,I-Eve
新,E-Eve
，,O
培,O
育,O
经,O
济,O
发,O
展,O
新,O
动,O
能,O
，,O
具,O
有,O
重,O
要,O
意,O
义,O
完,O
善,O
符,O
合,O
职,B-Eve
业,I-Eve
教,I-Eve
育,E-Eve
和,O
应,O
用,O
型,O
本,O
科,O
高,B-Org
校,E-Org
特,O
点,O
的,O
教,B-Per
师,E-Per
职,O
称,O
评,O
价,O
标,O
准,O
，,O
注,O
重,O
技,O
能,O
水,O
平,O
、,O
实,O
践,O
教,O
学,O
和,O
人,B-Per
才,E-Per
培,O
养,O
实,O
绩,O
具,O
有,O
较,O
高,O
的,O
信,O
息,O
化,O
应,O
用,O
水,O
平,O
，,O
通,O
过,O
行,O
业,O
的,O
交,O
叉,O
融,O
合,O
提,O
供,O
新,O
的,O
产,O
品,O
或,O
服,O
务,O
，,O
拥,O
有,O
近,O
年,O
内,O
新,O
授,O
权,O
的,O
发,B-Ent
明,I-Ent
专,I-Ent
利,E-Ent
或,O
独,O
特,O
、,O
独,O
有,O
的,O
工,O
艺,O
、,O
配,O
方,O
等,O
专,B-Ent
有,I-Ent
技,I-Ent
术,E-Ent
其,O
中,O
：,O
重,O
点,O
督,O
查,O
实,O
施,O
省,B-Dep
政,I-Dep
府,E-Dep
重,O
点,O
工,O
作,O
用,O
工,O
调,O
剂,O
工,O
作,O
情,O
况,O
，,O
各,O
地,O
稳,O
岗,O
补,O
贴,O
、,O
互,O
联,O
网,O
创,O
业,O
孵,O
化,O
基,O
地,O
建,O
设,O
、,O
灵,O
活,O
就,B-Eve
业,E-Eve
人,O
员,O
社,O
保,O
补,O
贴,O
政,O
策,O
执,O
行,O
情,O
况,O
加,O
强,O
民,B-Org
营,I-Org
经,I-Org
济,E-Org
统,O
计,O
工,O
作,O
，,O
及,O
时,O
了,O
解,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
生,B-Eve
产,I-Eve
经,I-Eve
营,E-Eve
状,O
况,O
福,B-Loc
建,I-Loc
省,E-Loc
科,B-Dep
学,I-Dep
技,I-Dep
术,I-Dep
厅,E-Dep
落,O
实,O
贫,O
困,O
户,O
创,O
业,O
贷,B-Eve
款,E-Eve
贴,B-Eve
息,E-Eve
、,O
农,O
业,O
保,O
险,O
保,O
费,O
补,O
贴,O
等,O
政,O
策,O
，,O
支,O
持,O
符,O
合,O
条,O
件,O
的,O
创,O
业,O
项,O
目,O
推,O
动,O
涉,O
及,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
不,O
良,O
贷,B-Eve
款,E-Eve
诉,O
讼,O
案,O
件,O
快,O
立,O
、,O
快,O
审,O
、,O
快,O
结,O
，,O
建,O
立,O
普,O
惠,O
金,B-Eve
融,E-Eve
诉,O
调,O
机,O
制,O
企,O
业,O
投,O
资,O
或,O
与,O
政,O
府,O
合,O
作,O
建,O
设,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
、,O
高,B-Org
校,E-Org
的,O
建,B-Eve
设,I-Eve
用,I-Eve
地,E-Eve
，,O
按,O
教,O
育,O
用,O
地,O
管,O
理,O
，,O
符,O
合,O
就,B-Eve
业,E-Eve
“,O
红,B-Eve
娘,E-Eve
”,O
牵,O
线,O
搭,O
桥,O
、,O
言,O
传,O
身,O
教,O
，,O
是,O
促,O
进,O
就,B-Eve
业,E-Eve
困,O
难,O
高,B-Org
校,E-Org
毕,O
业,O
生,O
顺,O
利,O
实,O
现,O
就,B-Eve
业,E-Eve
的,O
重,O
要,O
途,O
径,O
科,O
技,O
创,B-Eve
新,I-Eve
券,E-Eve
补,O
助,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
年,O
度,O
预,O
算,O
指,O
标,O
确,O
定,O
后,O
，,O
将,O
按,O
比,O
例,O
分,O
配,O
到,O
各,O
设,O
区,O
市,O
和,O
省,O
大,O
仪,O
办,O
（,O
此,O
件,O
主,O
动,O
公,O
开,O
）,O
省,B-Dep
政,I-Dep
府,E-Dep
：,O
关,O
于,O
进,O
一,O
步,O
做,O
好,O
当,O
前,O
和,O
今,O
后,O
一,O
个,O
时,O
期,O
促,O
进,O
就,B-Eve
业,E-Eve
工,O
作,O
的,O
实,O
施,O
意,O
见,O
闽,O
政,O
〔,O
〕,O
支,O
持,O
氟,B-Org
化,I-Org
工,I-Org
企,I-Org
业,E-Org
享,O
受,O
研,B-Eve
发,I-Eve
费,I-Eve
用,I-Eve
加,I-Eve
计,I-Eve
抵,I-Eve
扣,I-Eve
政,I-Eve
策,E-Eve
，,O
对,O
企,O
业,O
符,O
合,O
条,O
件,O
的,O
研,O
发,O
费,O
用,O
未,O
形,O
成,O
无,O
形,O
资,O
产,O
计,O
入,O
当,O
期,O
损,O
益,O
的,O
，,O
在,O
按,O
照,O
规,O
定,O
据,O
实,O
扣,O
除,O
的,O
基,O
础,O
上,O
，,O
按,O
照,O
研,O
发,O
费,O
用,O
的,O
%,O
加,O
计,O
扣,O
除,O
组,O
织,O
优,O
质,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
“,O
一,B-Eve
对,I-Eve
一,E-Eve
”,O
对,O
口,O
帮,O
扶,O
省,B-Org
级,I-Org
扶,I-Org
贫,I-Org
开,I-Org
发,I-Org
工,I-Org
作,I-Org
重,I-Org
点,I-Org
县,E-Org
中,O
等,O
职,O
业,O
学,O
校,O
，,O
高,O
水,O
平,O
大,O
学,O
对,O
口,O
帮,O
扶,O
原,O
中,O
央,O
苏,O
区,O
、,O
革,O
命,O
老,O
区,O
应,O
用,O
型,O
本,O
科,O
高,B-Org
校,E-Org
建,O
设,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
、,O
工,B-Dep
信,I-Dep
厅,E-Dep
、,O
教,O
育,O
厅,O
、,O
人,O
社,O
厅,O
，,O
各,O
相,O
关,O
行,O
业,O
主,O
管,O
部,O
门,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
.,O
已,O
入,O
库,O
福,B-Loc
建,I-Loc
省,E-Loc
科,B-Org
技,I-Org
小,I-Org
巨,I-Org
人,I-Org
领,I-Org
军,I-Org
企,I-Org
业,E-Org
重,O
要,O
情,O
况,O
变,O
更,O
表,O
（,O
此,O
件,O
主,O
动,O
公,O
开,O
）,O
年,O
福,B-Loc
建,I-Loc
省,E-Loc
中,B-Org
小,I-Org
企,I-Org
业,E-Org
发,O
展,O
工,O
作,O
要,O
点,O
督,O
查,O
调,O
研,O
结,O
果,O
作,O
为,O
年,O
度,O
就,B-Eve
业,E-Eve
目,O
标,O
责,O
任,O
制,O
考,O
核,O
子,O
项,O
目,O
参,O
考,O
分,O
值,O
，,O
并,O
与,O
就,B-Eve
业,E-Eve
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
分,O
配,O
因,O
素,O
挂,O
钩,O
积,O
极,O
争,O
取,O
相,O
关,O
金,B-Eve
融,E-Eve
机,I-Org
构,E-Org
对,O
福,B-Loc
建,I-Loc
省,E-Loc
“,O
走,B-Eve
出,I-Eve
去,E-Eve
”,O
共,O
享,O
经,O
济,O
龙,B-Org
头,I-Org
企,I-Org
业,E-Org
在,O
海,O
丝,O
沿,O
线,O
国,O
家,O
推,O
广,O
产,O
品,O
和,O
服,O
务,O
提,O
供,O
出,O
口,O
信,B-Eve
贷,E-Eve
、,O
低,O
息,O
贷,B-Eve
款,E-Eve
等,O
金,B-Eve
融,E-Eve
支,O
持,O
各,O
地,O
要,O
充,O
分,O
发,O
挥,O
院,O
士,O
、,O
国,O
家,O
“,O
千,B-Eve
人,I-Eve
计,I-Eve
划,I-Eve
”,I-Eve
和,I-Eve
省,I-Eve
引,I-Eve
才,I-Eve
“,I-Eve
百,I-Eve
人,I-Eve
计,I-Eve
划,I-Eve
”,I-Eve
等,I-Eve
专,I-Eve
家,I-Eve
智,I-Eve
力,I-Eve
、,I-Eve
人,I-Eve
脉,I-Eve
和,I-Eve
项,I-Eve
目,I-Eve
资,I-Eve
源,I-Eve
，,I-Eve
广,I-Eve
泛,I-Eve
吸,I-Eve
纳,I-Eve
为,I-Eve
就,I-Eve
业,I-Eve
“,I-Eve
红,I-Eve
娘,E-Eve
”,O
，,O
促,O
进,O
就,B-Eve
业,E-Eve
困,O
难,O
毕,O
业,O
生,O
尽,O
快,O
实,O
现,O
就,B-Eve
业,E-Eve
创,O
业,O
将,O
符,O
合,O
条,O
件,O
的,O
氟,B-Org
化,I-Org
工,I-Org
企,I-Org
业,E-Org
优,O
先,O
纳,O
入,O
省,O
重,O
点,O
上,B-Eve
市,E-Eve
后,I-Org
备,I-Org
企,I-Org
业,E-Org
，,O
推,O
动,O
其,O
到,O
境,O
内,O
外,O
资,O
本,O
市,O
场,O
上,B-Eve
市,E-Eve
、,O
挂,O
牌,O
对,O
接,O
“,O
中,B-Eve
国,I-Eve
制,I-Eve
造,E-Eve
”,O
，,O
加,O
快,O
推,O
进,O
物,O
联,O
开,O
放,O
平,O
台,O
研,O
发,O
及,O
产,B-Eve
业,I-Eve
化,E-Eve
、,O
产,O
业,O
链,O
公,B-Eve
共,I-Eve
服,I-Eve
务,I-Eve
平,I-Eve
台,E-Eve
、,O
高,O
端,O
装,O
备,O
云,O
制,O
造,O
服,O
务,O
平,O
台,O
、,O
辅,O
助,O
设,O
计,O
交,O
互,O
平,O
台,O
、,O
智,O
能,O
工,O
程,O
产,O
业,O
服,O
务,O
平,O
台,O
等,O
互,O
联,O
网,O
产,O
能,O
设,O
备,O
共,O
享,O
平,O
台,O
建,O
设,O
，,O
打,O
造,O
新,O
型,O
制,O
造,O
体,O
系,O
福,B-Loc
州,E-Loc
、,O
厦,B-Loc
门,E-Loc
、,O
漳,B-Loc
州,E-Loc
、,O
泉,B-Loc
州,E-Loc
推,O
荐,O
申,O
报,O
企,O
业,O
数,O
分,O
别,O
不,O
超,O
过,O
家,O
，,O
三,O
明,O
、,O
莆,B-Loc
田,E-Loc
、,O
南,O
平,O
、,O
龙,O
岩,O
、,O
宁,O
德,O
市,O
分,O
别,O
不,O
超,O
过,O
家,O
，,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
不,O
超,O
过,O
家,O
．,O
通,O
过,O
审,B-Eve
核,E-Eve
的,O
储,O
备,O
项,O
目,O
将,O
在,O
省,O
级,O
预,O
算,O
内,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
安,O
排,O
中,O
优,O
先,O
考,O
虑,O
，,O
并,O
优,O
先,O
推,O
荐,O
给,O
省,O
石,B-Ent
墨,I-Ent
烯,E-Ent
产,O
业,O
发,O
展,O
基,B-Org
金,E-Org
等,O
各,O
类,O
投,O
资,O
者,O
经,O
认,O
定,O
为,O
“,O
福,B-Eve
建,I-Eve
省,I-Eve
文,I-Eve
化,I-Eve
出,I-Eve
口,I-Eve
重,I-Eve
点,I-Eve
企,I-Eve
业,I-Eve
”,I-Eve
的,I-Eve
，,I-Eve
由,I-Eve
认,I-Eve
定,I-Eve
部,I-Eve
门,I-Eve
共,I-Eve
同,I-Eve
颁,I-Eve
发,I-Eve
“,I-Eve
福,I-Eve
建,I-Eve
省,I-Eve
文,I-Eve
化,I-Eve
出,I-Eve
口,I-Eve
重,I-Eve
点,I-Eve
企,I-Eve
业,E-Eve
”,O
证,O
书,O
和,O
牌,O
匾,O
（,O
见,O
附,B-Ent
件,E-Ent
）,O
、,O
企,O
业,O
纸,O
质,O
申,O
报,O
材,O
料,O
各,O
份,O
（,O
电,O
子,O
光,O
盘,O
一,O
式,O
份,O
）,O
加,O
盖,O
市,O
科,O
技,O
局,O
公,O
章,O
后,O
上,O
报,O
省,O
科,O
技,O
厅,O
，,O
同,O
时,O
抄,O
送,O
一,O
份,O
申,O
请,O
企,O
业,O
名,O
单,O
至,O
所,O
在,O
地,O
同,O
级,O
经,O
信,O
、,O
财,B-Dep
政,I-Dep
部,E-Dep
门,O
细,O
化,O
已,O
出,O
台,O
的,O
促,O
进,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
发,O
展,O
和,O
外,O
经,O
贸,O
发,O
展,O
的,O
相,O
关,O
措,O
施,O
，,O
严,O
禁,O
各,O
类,O
采,O
购,O
招,O
投,O
标,O
违,O
规,O
设,O
置,O
对,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
不,O
公,O
平,O
条,O
款,O
，,O
支,O
持,O
民,B-Org
营,I-Org
企,I-Org
业,E-Org
拓,O
展,O
国,O
内,B-Org
外,I-Org
市,I-Org
场,E-Org
，,O
对,O
接,O
“,O
一,B-Eve
带,I-Eve
一,I-Eve
路,E-Eve
”,O
沿,O
线,O
国,O
家,O
市,O
场,O
，,O
加,O
大,O
国,O
际,O
产,O
能,O
合,O
作,O
省,B-Dep
人,I-Dep
社,I-Dep
厅,E-Dep
要,O
统,O
筹,O
协,O
调,O
促,O
进,O
就,B-Eve
业,E-Eve
政,O
策,O
制,O
定,O
、,O
督,O
促,O
落,O
实,O
、,O
统,O
计,O
监,O
测,O
等,O
工,O
作,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
：,O
福,B-Loc
州,E-Loc
市,O
湖,O
东,O
路,O
号,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
互,O
联,O
网,O
经,O
济,O
发,O
展,O
处,O
室,O
（,O
责,O
任,O
单,O
位,O
：,O
省,B-Dep
财,I-Dep
政,I-Dep
厅,E-Dep
、,O
人,O
社,O
厅,O
、,O
民,O
政,O
厅,O
，,O
各,O
设,O
区,O
市,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
、,O
平,O
潭,O
综,O
合,O
实,O
验,O
区,O
管,O
委,O
会,O
）,O
可,O
在,O
财,B-Dep
政,I-Dep
部,E-Dep
、,O
商,O
务,O
部,O
以,O
及,O
省,B-Dep
商,I-Dep
务,I-Dep
厅,E-Dep
网,O
站,O
查,O
找,O
年,O
月,O
日,O
附,B-Ent
件,E-Ent
-,O
年,O
进,O
口,O
贴,B-Eve
息,E-Eve
事,O
项,O
申,B-Ent
请,I-Ent
表,E-Ent
.,O
附,B-Ent
件,E-Ent
-,O
年,O
进,O
口,O
贴,B-Eve
息,E-Eve
事,O
项,O
汇,O
总,O
表,O
.,O
附,B-Ent
件,E-Ent
-,O
年,O
进,O
口,O
贴,B-Eve
息,E-Eve
事,O
项,O
申,O
报,O
说,O
明,O
.,O
各,O
设,O
区,O
市,O
商,O
务,O
局,O
、,O
财,O
政,O
局,O
（,O
不,O
含,O
厦,B-Loc
门,E-Loc
）,O
，,O
平,B-Loc
潭,I-Loc
综,I-Loc
合,I-Loc
实,I-Loc
验,I-Loc
区,E-Loc
经,O
发,O
局,O
、,O
财,O
政,O
金,B-Eve
融,E-Eve
局,O
：,O
（,O
一,O
）,O
涉,O
及,O
永,B-Ent
久,I-Ent
性,I-Ent
征,I-Ent
占,I-Ent
用,I-Ent
土,I-Ent
地,E-Ent
及,O
地,O
上,O
附,O
着,O
物,O
和,O
青,O
苗,O
补,O
偿,O
的,O
，,O
以,O
及,O
对,O
在,O
征,O
占,O
用,O
地,O
过,O
程,O
中,O
形,O
成,O
的,O
夹,O
心,O
地,O
、,O
边,O
角,O
地,O
，,O
按,O
照,O
被,O
征,O
占,O
用,O
土,O
地,O
所,O
在,O
地,O
人,B-Dep
民,I-Dep
政,I-Dep
府,E-Dep
制,O
定,O
的,O
征,O
地,O
补,O
偿,O
标,O
准,O
、,O
青,O
苗,O
及,O
地,O
上,O
附,O
着,O
物,O
补,O
偿,O
标,O
准,O
，,O
依,O
法,O
签,O
订,O
补,O
偿,O
协,O
议,O
给,O
予,O
补,O
偿,O
落,O
实,O
党,B-Dep
中,I-Dep
央,E-Dep
、,O
国,B-Dep
务,I-Dep
院,E-Dep
对,O
减,O
税,O
降,O
费,O
决,O
策,O
部,O
署,O
，,O
持,O
续,O
推,O
进,O
年,O
深,O
化,O
增,B-Eve
值,I-Eve
税,I-Eve
改,I-Eve
革,E-Eve
各,O
项,O
措,O
施,O
落,O
地,O
生,O
根,O
，,O
切,O
实,O
降,O
低,O
小,B-Org
微,I-Org
企,I-Org
业,E-Org
税,B-Eve
收,I-Eve
负,I-Eve
担,E-Eve
，,O
促,O
进,O
创,B-Eve
业,I-Eve
创,I-Eve
新,E-Eve
项,O
目,O
贴,B-Eve
息,E-Eve
申,B-Ent
请,I-Ent
表,E-Ent
会,O
同,O
省,B-Dep
发,I-Dep
改,I-Dep
委,E-Dep
等,O
部,O
门,O
遴,O
选,O
一,O
批,O
有,O
代,O
表,O
性,O
、,O
影,O
响,O
力,O
和,O
改,O
革,O
意,O
愿,O
的,O
市,O
、,O
县,O
（,O
区,O
）,O
和,O
职,B-Org
业,I-Org
院,I-Org
校,E-Org
、,O
企,O
业,O
开,O
展,O
省,O
级,O
产,B-Eve
教,I-Eve
融,I-Eve
合,E-Eve
建,O
设,O
试,O
点,O
对,O
参,O
加,O
培,B-Eve
训,E-Eve
提,O
升,O
技,O
能,O
等,O
级,O
的,O
职,B-Per
工,E-Per
予,O
以,O
奖,O
励,O
或,O
补,O
贴,O
，,O
支,O
持,O
企,O
业,O
一,O
线,O
骨,O
干,O
技,O
术,O
人,O
员,O
技,O
能,O
提,O
升,O
，,O
加,O
强,O
产,O
能,O
严,O
重,O
过,O
剩,O
行,O
业,O
转,O
岗,O
就,B-Eve
业,E-Eve
人,O
员,O
再,O
就,B-Eve
业,E-Eve
培,B-Eve
训,E-Eve
企,O
业,O
未,O
依,O
法,O
提,O
取,O
职,B-Per
工,E-Per
教,B-Ent
育,I-Ent
培,I-Ent
训,I-Ent
经,I-Ent
费,E-Ent
的,O
，,O
不,O
得,O
享,O
受,O
政,O
府,O
推,O
进,O
企,B-Per
业,I-Per
职,I-Per
工,E-Per
培,B-Eve
训,E-Eve
的,O
各,O
项,O
政,O
策,O
资,O
金,O
补,O
助,O
参,O
照,O
全,O
国,O
工,B-Org
商,I-Org
联,E-Org
做,O
法,O
，,O
发,O
布,O
我,O
省,O
年,O
度,O
民,O
营,O
强,O
企,O
业,O
名,O
单,O
，,O
表,O
彰,O
有,O
突,O
出,O
贡,O
献,O
的,O
民,O
营,O
企,B-Per
业,I-Per
家,E-Per
年,O
，,O
省,B-Dep
工,I-Dep
信,I-Dep
厅,E-Dep
在,O
工,O
业,O
和,O
信,O
息,O
化,O
专,B-Eve
项,I-Eve
资,I-Eve
金,E-Eve
预,O
算,O
中,O
安,O
排,O
万,O
元,O
应,O
收,O
账,B-Eve
款,E-Eve
融,B-Eve
资,E-Eve
试,O
点,O
奖,O
励,O
资,O
金,O
，,O
将,O
按,O
因,O
素,O
法,O
切,O
块,O
至,O
各,O
设,O
区,O
市,O
（,O
闽,O
政,O
〔,O
〕,O
号,O
）,O
精,O
神,O
，,O
实,O
施,O
应,O
收,O
账,B-Eve
款,E-Eve
等,O
新,O
型,O
融,B-Eve
资,E-Eve
模,O
式,O
，,O
拓,O
宽,O
中,B-Org
小,I-Org
微,I-Org
企,I-Org
业,E-Org
融,B-Eve
资,E-Eve
渠,O
道,O
，,O
现,O
就,O
加,O
快,O
推,O
进,O
应,O
收,O
账,B-Eve
款,E-Eve
融,B-Eve
资,E-Eve
试,O
点,O
工,O
作,O
通,O
知,O
如,O
下,O
：,O
支,O
持,O
职,B-Eve
业,I-Eve
教,I-Eve
育,E-Eve
公,B-Loc
共,I-Loc
实,I-Loc
训,I-Loc
基,I-Loc
地,E-Loc
面,O
向,O
中,B-Org
小,I-Org
企,I-Org
业,E-Org
提,O
供,O
技,B-Eve
能,I-Eve
竞,I-Eve
赛,E-Eve
、,O
职,O
业,O
培,O
训,O
、,O
技,O
能,O
鉴,O
